time,price,volume,open_interest
2025-10-03 21:00:00,0.0500,264,177341
2025-10-03 22:00:00,0.0400,37,177367
2025-10-03 23:00:00,,0,177367
2025-10-04 00:00:00,0.0500,206,177437
2025-10-04 01:00:00,0.0500,955,177632
2025-10-04 02:00:00,,0,177632
2025-10-04 03:00:00,0.0300,6289,183498
2025-10-04 04:00:00,0.0500,1079,184514
2025-10-04 05:00:00,0.0500,56,184514
2025-10-04 06:00:00,0.0300,304,184397
2025-10-04 07:00:00,,0,184397
2025-10-04 08:00:00,0.0600,888,184745
2025-10-04 09:00:00,0.0600,1587,186207
2025-10-04 10:00:00,,0,186207
2025-10-04 11:00:00,,0,186207
2025-10-04 12:00:00,,0,186207
2025-10-04 13:00:00,,0,186207
2025-10-04 14:00:00,,0,186207
2025-10-04 15:00:00,0.0400,409,186616
2025-10-04 16:00:00,0.0300,23,186593
2025-10-04 17:00:00,0.0500,93,186686
2025-10-04 18:00:00,0.0600,3917,190603
2025-10-04 19:00:00,0.0400,36,190603
2025-10-04 20:00:00,0.0500,1054,191657
2025-10-04 21:00:00,0.0500,205,191862
2025-10-04 22:00:00,0.0500,218,192080
2025-10-04 23:00:00,0.0500,506,192586
2025-10-05 00:00:00,,0,192586
2025-10-05 01:00:00,0.0500,1013,193533
2025-10-05 02:00:00,0.0400,408,193941
2025-10-05 03:00:00,0.0200,283,193892
2025-10-05 04:00:00,0.0400,3637,197379
2025-10-05 05:00:00,0.0500,218,197597
2025-10-05 06:00:00,0.0300,176,197672
2025-10-05 07:00:00,0.0500,2253,199925
2025-10-05 08:00:00,,0,199925
2025-10-05 09:00:00,0.0500,18,199943
2025-10-05 10:00:00,0.0500,18,199961
2025-10-05 11:00:00,,0,199961
2025-10-05 12:00:00,0.0500,192,200054
2025-10-05 13:00:00,,0,200054
2025-10-05 14:00:00,0.0400,100,200154
2025-10-05 15:00:00,0.0500,20,200174
2025-10-05 16:00:00,0.0400,46,200220
2025-10-05 17:00:00,,0,200220
2025-10-05 18:00:00,0.0400,117,200337
2025-10-05 19:00:00,,0,200337
2025-10-05 20:00:00,,0,200337
2025-10-05 21:00:00,,0,200337
2025-10-05 22:00:00,0.0500,73,200307
2025-10-05 23:00:00,0.0300,90,200325
2025-10-06 00:00:00,0.0500,531,200856
2025-10-06 01:00:00,0.0400,240,200874
2025-10-06 02:00:00,0.0400,257,200874
2025-10-06 03:00:00,0.0400,1728,199380
2025-10-06 04:00:00,,0,199380
2025-10-06 05:00:00,,0,199380
2025-10-06 06:00:00,0.0500,10449,199927
2025-10-06 07:00:00,0.0500,407,200334
2025-10-06 08:00:00,0.0500,10,200342
2025-10-06 09:00:00,,0,200342
2025-10-06 10:00:00,0.0500,126,200468
2025-10-06 11:00:00,0.0500,1909,202222
2025-10-06 12:00:00,,0,202222
2025-10-06 13:00:00,0.0400,23,202222
2025-10-06 14:00:00,0.0400,346,202222
2025-10-06 15:00:00,,0,202222
2025-10-06 16:00:00,0.0200,102,202222
2025-10-06 17:00:00,0.0400,117,202222
2025-10-06 18:00:00,0.0400,280,202222
2025-10-06 19:00:00,0.0500,921,203109
2025-10-06 20:00:00,0.0500,649,203698
2025-10-06 21:00:00,0.0400,468,203698
2025-10-06 22:00:00,0.0300,40,203669
2025-10-06 23:00:00,,0,203669
2025-10-07 00:00:00,,0,203669
2025-10-07 01:00:00,,0,203669
2025-10-07 02:00:00,0.0500,2181,205773
2025-10-07 03:00:00,0.0500,18,205791
2025-10-07 04:00:00,0.0500,93,205884
2025-10-07 05:00:00,0.0500,1911,206118
2025-10-07 06:00:00,,0,206118
2025-10-07 07:00:00,,0,206118
2025-10-07 08:00:00,,0,206118
2025-10-07 09:00:00,,0,206118
2025-10-07 10:00:00,0.0400,117,206235
2025-10-07 11:00:00,,0,206235
2025-10-07 12:00:00,,0,206235
2025-10-07 13:00:00,0.0300,37,206198
2025-10-07 14:00:00,0.0500,159,206332
2025-10-07 15:00:00,0.0400,117,206449
2025-10-07 16:00:00,0.0400,234,206683
2025-10-07 17:00:00,0.0400,2076,208485
2025-10-07 18:00:00,0.0400,117,208602
2025-10-07 19:00:00,0.0400,93,208695
2025-10-07 20:00:00,,0,208695
2025-10-07 21:00:00,,0,208695
2025-10-07 22:00:00,0.0300,18,208677
2025-10-07 23:00:00,0.0400,69,208746
2025-10-08 00:00:00,0.0300,117,208746
2025-10-08 01:00:00,0.0300,156,208902
2025-10-08 02:00:00,0.0300,68,208964
2025-10-08 03:00:00,0.0200,33,208995
2025-10-08 04:00:00,0.0300,62,209057
2025-10-08 05:00:00,0.0300,156,209213
2025-10-08 06:00:00,0.0100,937,208276
2025-10-08 07:00:00,,0,208276
2025-10-08 08:00:00,,0,208276
2025-10-08 09:00:00,,0,208276
2025-10-08 10:00:00,,0,208276
2025-10-08 11:00:00,,0,208276
2025-10-08 12:00:00,0.0400,468,208744
2025-10-08 13:00:00,0.0300,36,208770
2025-10-08 14:00:00,0.0300,153,208923
2025-10-08 15:00:00,0.0300,76,208878
2025-10-08 16:00:00,0.0300,10412,219021
2025-10-08 17:00:00,,0,219021
2025-10-08 18:00:00,0.0500,2000,220894
2025-10-08 19:00:00,0.0500,489,221383
2025-10-08 20:00:00,0.0300,6,221388
2025-10-08 21:00:00,0.0500,41,221429
2025-10-08 22:00:00,0.0500,187,221616
2025-10-08 23:00:00,0.0500,210,221616
2025-10-09 00:00:00,,0,221616
2025-10-09 01:00:00,0.0500,150,221766
2025-10-09 02:00:00,0.0500,55,221821
2025-10-09 03:00:00,0.0500,1383,223087
2025-10-09 04:00:00,,0,223087
2025-10-09 05:00:00,0.0500,2062,225149
2025-10-09 06:00:00,,0,225149
2025-10-09 07:00:00,,0,225149
2025-10-09 08:00:00,,0,225149
2025-10-09 10:00:00,,0,225149
2025-10-09 11:00:00,,0,225149
2025-10-09 12:00:00,,0,225149
2025-10-09 13:00:00,,0,225149
2025-10-09 14:00:00,,0,225149
2025-10-09 15:00:00,,0,225149
2025-10-09 16:00:00,0.0400,93,225242
2025-10-09 17:00:00,0.0400,1320,225242
2025-10-09 18:00:00,0.0400,2342,227584
2025-10-09 19:00:00,,0,227584
2025-10-09 20:00:00,0.0500,69,227653
2025-10-09 21:00:00,,0,227653
2025-10-09 22:00:00,0.0500,515,228168
2025-10-09 23:00:00,,0,228168
2025-10-10 00:00:00,0.0500,93,228261
2025-10-10 01:00:00,0.0500,36,228261
2025-10-10 02:00:00,,0,228261
2025-10-10 03:00:00,0.0500,2,228261
2025-10-10 04:00:00,0.0500,846,229107
2025-10-10 05:00:00,0.0500,100,229207
2025-10-10 06:00:00,,0,229207
2025-10-10 07:00:00,0.0500,333,229210
2025-10-10 08:00:00,,0,229210
2025-10-10 09:00:00,,0,229210
2025-10-10 10:00:00,,0,229210
2025-10-10 11:00:00,,0,229210
2025-10-10 12:00:00,,0,229210
2025-10-10 13:00:00,0.0500,216,229426
2025-10-10 14:00:00,0.0500,84,229510
2025-10-10 15:00:00,0.0300,10,229510
2025-10-10 16:00:00,0.0500,5,229515
2025-10-10 17:00:00,,0,229515
2025-10-10 18:00:00,0.0500,18,229533
2025-10-10 19:00:00,,0,229533
2025-10-10 20:00:00,0.0500,18,229551
2025-10-10 21:00:00,0.0400,210,229551
2025-10-10 22:00:00,0.0400,140,229551
2025-10-10 23:00:00,0.0400,25,229551
2025-10-11 00:00:00,0.0300,291,229504
2025-10-11 01:00:00,0.0400,689,229634
2025-10-11 02:00:00,,0,229634
2025-10-11 03:00:00,,0,229634
2025-10-11 04:00:00,,0,229634
2025-10-11 05:00:00,,0,229634
2025-10-11 06:00:00,0.0400,117,229751
2025-10-11 07:00:00,,0,229751
2025-10-11 08:00:00,0.0500,105,229856
2025-10-11 09:00:00,,0,229856
2025-10-11 10:00:00,0.0500,1,229856
2025-10-11 11:00:00,0.0500,4,229860
2025-10-11 12:00:00,0.0200,273,229789
2025-10-11 13:00:00,0.0200,102,229853
2025-10-11 14:00:00,,0,229853
2025-10-11 15:00:00,0.0400,9,229862
2025-10-11 16:00:00,,0,229862
2025-10-11 17:00:00,,0,229862
2025-10-11 18:00:00,0.0400,234,229957
2025-10-11 19:00:00,0.0400,224,229896
2025-10-11 20:00:00,,0,229896
2025-10-11 21:00:00,,0,229896
2025-10-11 22:00:00,,0,229896
2025-10-11 23:00:00,0.0400,4,229896
2025-10-12 00:00:00,,0,229896
2025-10-12 01:00:00,,0,229896
2025-10-12 02:00:00,0.0200,82,229814
2025-10-12 03:00:00,0.0300,49,229845
2025-10-12 04:00:00,,0,229845
2025-10-12 05:00:00,,0,229845
2025-10-12 06:00:00,0.0400,2,229845
2025-10-12 07:00:00,,0,229845
2025-10-12 08:00:00,,0,229845
2025-10-12 09:00:00,,0,229845
2025-10-12 10:00:00,,0,229845
2025-10-12 11:00:00,,0,229845
2025-10-12 12:00:00,,0,229845
2025-10-12 13:00:00,,0,229845
2025-10-12 14:00:00,,0,229845
2025-10-12 15:00:00,0.0400,23,229845
2025-10-12 16:00:00,0.0400,54,229832
2025-10-12 17:00:00,0.0300,13,229845
2025-10-12 18:00:00,,0,229845
2025-10-12 19:00:00,,0,229845
2025-10-12 20:00:00,,0,229845
2025-10-12 21:00:00,0.0200,1,229844
2025-10-12 22:00:00,0.0200,55,229826
2025-10-12 23:00:00,0.0200,234,229592
2025-10-13 00:00:00,0.0300,636,229994
2025-10-13 01:00:00,0.0300,517,229813
2025-10-13 02:00:00,0.0400,70,229813
2025-10-13 03:00:00,,0,229813
2025-10-13 04:00:00,0.0400,1526,229817
2025-10-13 05:00:00,0.0400,1385,231202
2025-10-13 06:00:00,,0,231202
2025-10-13 07:00:00,,0,231202
2025-10-13 08:00:00,,0,231202
2025-10-13 09:00:00,0.0400,280,231482
2025-10-13 10:00:00,,0,231482
2025-10-13 11:00:00,,0,231482
2025-10-13 12:00:00,0.0400,23,231505
2025-10-13 13:00:00,0.0400,117,231622
2025-10-13 14:00:00,,0,231622
2025-10-13 15:00:00,,0,231622
2025-10-13 16:00:00,0.0400,234,231856
2025-10-13 17:00:00,0.0200,2904,233811
2025-10-13 18:00:00,0.0300,290,233842
2025-10-13 19:00:00,0.0300,62,233904
2025-10-13 20:00:00,,0,233904
2025-10-13 21:00:00,0.0400,633,234537
2025-10-13 22:00:00,,0,234537
2025-10-13 23:00:00,0.0400,2342,236879
2025-10-14 00:00:00,,0,236879
2025-10-14 01:00:00,,0,236879
2025-10-14 02:00:00,0.0400,235,237114
2025-10-14 03:00:00,0.0400,3,237117
2025-10-14 04:00:00,0.0400,2342,239459
2025-10-14 05:00:00,0.0400,592,239448
2025-10-14 06:00:00,,0,239448
2025-10-14 07:00:00,,0,239448
2025-10-14 08:00:00,0.0200,120,239374
2025-10-14 09:00:00,0.0400,234,239608
2025-10-14 10:00:00,,0,239608
2025-10-14 11:00:00,,0,239608
2025-10-14 12:00:00,0.0300,361,239842
2025-10-14 13:00:00,0.0300,42,239873
2025-10-14 14:00:00,0.0300,62,239935
2025-10-14 15:00:00,0.0300,148,239849
2025-10-14 16:00:00,,0,239849
2025-10-14 17:00:00,,0,239849
2025-10-14 18:00:00,0.0300,293,240142
2025-10-14 19:00:00,0.0300,300,240090
2025-10-14 20:00:00,0.0300,31,240121
2025-10-14 21:00:00,0.0300,35,240121
2025-10-14 22:00:00,0.0300,31,240152
2025-10-14 23:00:00,0.0300,7,240159
2025-10-15 00:00:00,0.0400,504,240663
2025-10-15 01:00:00,0.0300,189,240663
2025-10-15 02:00:00,0.0200,319,240663
2025-10-15 03:00:00,0.0300,1784,240439
2025-10-15 04:00:00,,0,240439
2025-10-15 05:00:00,0.0300,701,240221
2025-10-15 06:00:00,0.0300,390,240221
2025-10-15 07:00:00,0.0300,62,240221
2025-10-15 08:00:00,0.0200,152,240190
2025-10-15 09:00:00,,0,240190
2025-10-15 10:00:00,0.0300,156,240190
2025-10-15 11:00:00,,0,240190
2025-10-15 12:00:00,0.0300,780,240190
2025-10-15 13:00:00,0.0300,7,240190
2025-10-15 14:00:00,0.0200,195,239995
2025-10-15 15:00:00,,0,239995
2025-10-15 16:00:00,0.0300,2122,242088
2025-10-15 17:00:00,0.0200,156,242082
2025-10-15 18:00:00,,0,242082
2025-10-15 19:00:00,0.0400,460,242542
2025-10-15 20:00:00,0.0200,378,242416
2025-10-15 21:00:00,0.0400,58,242461
2025-10-15 22:00:00,0.0400,23,242484
2025-10-15 23:00:00,0.0400,1147,243631
2025-10-16 00:00:00,0.0300,350,243968
2025-10-16 01:00:00,0.0400,2155,246123
2025-10-16 02:00:00,0.0200,18,246105
2025-10-16 03:00:00,0.0400,23,246128
2025-10-16 04:00:00,0.0200,447,246128
2025-10-16 05:00:00,0.0300,361,246489
2025-10-16 06:00:00,,0,246489
2025-10-16 07:00:00,,0,246489
2025-10-16 08:00:00,,0,246489
2025-10-16 10:00:00,,0,246489
2025-10-16 11:00:00,,0,246489
2025-10-16 12:00:00,0.0400,2391,248722
2025-10-16 13:00:00,0.0400,2342,251064
2025-10-16 14:00:00,0.0400,117,251181
2025-10-16 15:00:00,0.0300,123,251196
2025-10-16 16:00:00,0.0400,562,251758
2025-10-16 17:00:00,0.0400,522,252262
2025-10-16 18:00:00,0.0300,150,252262
2025-10-16 19:00:00,0.0400,23,252285
2025-10-16 20:00:00,0.0400,1171,253456
2025-10-16 21:00:00,0.0400,140,253596
2025-10-16 22:00:00,0.0400,481,254077
2025-10-16 23:00:00,0.0400,263,254340
2025-10-17 00:00:00,0.0400,23,254363
2025-10-17 01:00:00,0.0300,221,254535
2025-10-17 02:00:00,0.0400,546,255070
2025-10-17 03:00:00,0.0200,25,255045
2025-10-17 04:00:00,0.0200,8,255037
2025-10-17 05:00:00,0.0300,1802,255068
2025-10-17 06:00:00,0.0400,1235,256303
2025-10-17 07:00:00,0.0400,562,256865
2025-10-17 08:00:00,,0,256865
2025-10-17 09:00:00,0.0400,70,256935
2025-10-17 10:00:00,0.0400,1160,258095
2025-10-17 11:00:00,0.0400,574,258669
2025-10-17 12:00:00,,0,258669
2025-10-17 13:00:00,0.0400,117,258786
2025-10-17 14:00:00,0.0300,325,258954
2025-10-17 15:00:00,0.0300,436,259103
2025-10-17 16:00:00,0.0400,3956,263058
2025-10-17 17:00:00,0.0300,94,263151
2025-10-17 18:00:00,0.0200,1028,262882
2025-10-17 19:00:00,0.0300,1510,264392
2025-10-17 20:00:00,0.0300,587,264979
2025-10-17 21:00:00,0.0300,425,265342
2025-10-17 22:00:00,0.0400,4159,269470
2025-10-17 23:00:00,0.0300,312,269782
2025-10-18 00:00:00,0.0200,82,269843
2025-10-18 01:00:00,0.0200,5,269848
2025-10-18 02:00:00,0.0300,845,269983
2025-10-18 03:00:00,0.0300,925,270908
2025-10-18 04:00:00,0.0300,1736,272178
2025-10-18 05:00:00,0.0300,374,272552
2025-10-18 06:00:00,0.0400,152,272704
2025-10-18 07:00:00,0.0300,1308,273976
2025-10-18 08:00:00,0.0400,702,274678
2025-10-18 09:00:00,,0,274678
2025-10-18 10:00:00,0.0400,23,274701
2025-10-18 11:00:00,,0,274701
2025-10-18 12:00:00,0.0200,570,275248
2025-10-18 13:00:00,0.0300,200,275425
2025-10-18 14:00:00,0.0300,611,276036
2025-10-18 15:00:00,0.0300,31,276067
2025-10-18 16:00:00,0.0400,1764,277831
2025-10-18 17:00:00,0.0400,576,278407
2025-10-18 18:00:00,0.0400,280,278687
2025-10-18 19:00:00,0.0400,467,279154
2025-10-18 20:00:00,,0,279154
2025-10-18 21:00:00,,0,279154
2025-10-18 22:00:00,0.0400,70,279224
2025-10-18 23:00:00,0.0200,462,279488
2025-10-19 00:00:00,0.0400,11834,291087
2025-10-19 01:00:00,0.0400,1054,291732
2025-10-19 02:00:00,0.0300,5,291733
2025-10-19 03:00:00,0.0400,234,291967
2025-10-19 04:00:00,0.0400,234,292201
2025-10-19 05:00:00,0.0400,3524,293431
2025-10-19 06:00:00,,0,293431
2025-10-19 07:00:00,0.0400,2411,295842
2025-10-19 08:00:00,0.0400,35,295877
2025-10-19 09:00:00,0.0400,234,296111
2025-10-19 10:00:00,,0,296111
2025-10-19 11:00:00,0.0400,30,296141
2025-10-19 12:00:00,,0,296141
2025-10-19 13:00:00,0.0200,1124,296344
2025-10-19 14:00:00,0.0400,1299,296578
2025-10-19 15:00:00,0.0200,20998,317076
2025-10-19 16:00:00,0.0200,2391,317076
2025-10-19 17:00:00,0.0400,1061,317169
2025-10-19 18:00:00,0.0400,280,317449
2025-10-19 19:00:00,0.0300,2802,320172
2025-10-19 20:00:00,0.0200,2321,320181
2025-10-19 21:00:00,0.0400,1040,321100
2025-10-19 22:00:00,0.0400,16898,337678
2025-10-19 23:00:00,0.0500,9517,346657
2025-10-20 00:00:00,,0,346657
2025-10-20 01:00:00,0.0300,62,346595
2025-10-20 02:00:00,0.0400,115,346648
2025-10-20 03:00:00,0.0500,154,346751
2025-10-20 04:00:00,0.0400,350,346844
2025-10-20 05:00:00,,0,346844
2025-10-20 06:00:00,0.0500,2906,349494
2025-10-20 07:00:00,0.0500,2062,351556
2025-10-20 08:00:00,0.0400,351,351205
2025-10-20 09:00:00,,0,351205
2025-10-20 10:00:00,0.0500,22,351227
2025-10-20 11:00:00,0.0400,1180,352164
2025-10-20 12:00:00,0.0500,1021,353175
2025-10-20 13:00:00,0.0500,305,353380
2025-10-20 14:00:00,0.0500,299,353679
2025-10-20 15:00:00,0.0400,527,354086
2025-10-20 16:00:00,0.0500,5257,358957
2025-10-20 17:00:00,0.0500,275,359232
2025-10-20 18:00:00,0.0500,2999,362231
2025-10-20 19:00:00,0.0500,187,362418
2025-10-20 20:00:00,0.0500,167,362585
2025-10-20 21:00:00,0.0400,651,363123
2025-10-20 22:00:00,0.0300,147,363077
2025-10-20 23:00:00,0.0400,112,363133
2025-10-21 00:00:00,,0,363133
2025-10-21 01:00:00,0.0500,20736,382342
2025-10-21 02:00:00,0.0500,205,382342
2025-10-21 03:00:00,0.0300,556,382526
2025-10-21 04:00:00,0.0400,558,382526
2025-10-21 05:00:00,0.0500,2634,384891
2025-10-21 06:00:00,0.0500,94,384985
2025-10-21 07:00:00,0.0500,111,385096
2025-10-21 08:00:00,,0,385096
2025-10-21 09:00:00,0.0500,18,385114
2025-10-21 10:00:00,0.0500,412,385526
2025-10-21 11:00:00,,0,385526
2025-10-21 12:00:00,0.0400,117,385643
2025-10-21 13:00:00,0.0500,1872,387047
2025-10-21 14:00:00,0.0400,1941,388984
2025-10-21 15:00:00,0.0400,2542,388378
2025-10-21 16:00:00,0.0500,2029,388548
2025-10-21 17:00:00,0.0500,983,389531
2025-10-21 18:00:00,0.0400,186,389707
2025-10-21 19:00:00,0.0500,2662,392369
2025-10-21 20:00:00,0.0500,4047,396416
2025-10-21 21:00:00,0.0500,2155,398571
2025-10-21 22:00:00,0.0400,237,398583
2025-10-21 23:00:00,0.0500,18,398601
2025-10-22 00:00:00,0.0500,786,399309
2025-10-22 01:00:00,0.0400,628,399554
2025-10-22 02:00:00,0.0400,4753,404203
2025-10-22 03:00:00,0.0500,837,404761
2025-10-22 04:00:00,0.0500,18,404779
2025-10-22 05:00:00,0.0300,1875,404580
2025-10-22 06:00:00,0.0400,242,404789
2025-10-22 07:00:00,0.0500,355,405144
2025-10-22 08:00:00,0.0500,37,405181
2025-10-22 09:00:00,0.0400,31,405181
2025-10-22 10:00:00,0.0500,375,405556
2025-10-22 11:00:00,,0,405556
2025-10-22 12:00:00,0.0500,954,406510
2025-10-22 13:00:00,0.0400,702,406510
2025-10-22 14:00:00,0.0300,327,406510
2025-10-22 15:00:00,0.0400,2148,407135
2025-10-22 16:00:00,0.0400,2490,409625
2025-10-22 17:00:00,0.0400,505,410130
2025-10-22 18:00:00,0.0400,1294,411136
2025-10-22 19:00:00,0.0400,352,411136
2025-10-22 20:00:00,0.0400,2962,412333
2025-10-22 21:00:00,0.0300,584,412913
2025-10-22 22:00:00,0.0400,2320,415233
2025-10-22 23:00:00,0.0400,839,416072
2025-10-23 00:00:00,0.0400,766,416258
2025-10-23 01:00:00,0.0400,1091,417349
2025-10-23 02:00:00,0.0400,703,418052
2025-10-23 03:00:00,0.0400,64,418116
2025-10-23 04:00:00,0.0300,8741,420899
2025-10-23 05:00:00,0.0200,1387,420954
2025-10-23 06:00:00,0.0400,2935,419977
2025-10-23 07:00:00,0.0200,618,420010
2025-10-23 08:00:00,,0,420010
2025-10-23 09:00:00,,0,420010
2025-10-23 10:00:00,,0,420010
2025-10-23 11:00:00,0.0300,280,420290
2025-10-23 12:00:00,0.0300,360,420366
2025-10-23 13:00:00,0.0300,156,420522
2025-10-23 14:00:00,0.0400,754,420876
2025-10-23 15:00:00,0.0300,1435,421392
2025-10-23 16:00:00,0.0400,1309,422477
2025-10-23 17:00:00,0.0400,234,422711
2025-10-23 18:00:00,0.0400,234,422945
2025-10-23 19:00:00,0.0300,3028,423916
2025-10-23 20:00:00,0.0300,666,423312
2025-10-23 21:00:00,0.0200,564,423755
2025-10-23 22:00:00,0.0200,286,424018
2025-10-23 23:00:00,0.0200,1777,425408
2025-10-24 00:00:00,0.0100,1253,424797
2025-10-24 01:00:00,0.0300,1905,425776
2025-10-24 02:00:00,0.0300,4816,430432
2025-10-24 03:00:00,0.0200,15438,443884
2025-10-24 04:00:00,0.0100,588,443861
2025-10-24 05:00:00,0.0200,192,443861
2025-10-24 06:00:00,0.0200,794,443811
2025-10-24 07:00:00,0.0200,1070,443811
2025-10-24 08:00:00,0.0200,1169,443811
2025-10-24 09:00:00,0.0200,2385,443811
2025-10-24 10:00:00,,0,443811
2025-10-24 11:00:00,0.0200,842,443811
2025-10-24 12:00:00,0.0300,3814,443849
2025-10-24 13:00:00,0.0200,2460,446248
2025-10-24 14:00:00,0.0300,842,447090
2025-10-24 15:00:00,0.0300,499,447589
2025-10-24 16:00:00,0.0200,1519,448580
2025-10-24 17:00:00,0.0300,684,449201
2025-10-24 18:00:00,0.0300,940,449888
2025-10-24 19:00:00,0.0100,842,449148
2025-10-24 20:00:00,0.0300,652,449800
2025-10-24 21:00:00,0.0300,2655,452455
2025-10-24 22:00:00,0.0300,3031,455486
2025-10-24 23:00:00,0.0300,3433,458919
2025-10-25 00:00:00,0.0300,7720,465693
2025-10-25 01:00:00,0.0300,1214,466907
2025-10-25 02:00:00,0.0200,1516,468347
2025-10-25 03:00:00,0.0300,731,468922
2025-10-25 04:00:00,0.0100,2798,471120
2025-10-25 05:00:00,0.0300,329,471120
2025-10-25 06:00:00,0.0300,124,471244
2025-10-25 07:00:00,0.0200,380,471491
2025-10-25 08:00:00,,0,471491
2025-10-25 09:00:00,,0,471491
2025-10-25 10:00:00,,0,471491
2025-10-25 11:00:00,,0,471491
2025-10-25 12:00:00,0.0200,2576,469642
2025-10-25 13:00:00,0.0400,600,469899
2025-10-25 14:00:00,0.0400,318,470156
2025-10-25 15:00:00,0.0400,487,470643
2025-10-25 16:00:00,0.0200,1741,472010
2025-10-25 17:00:00,0.0400,2977,473900
2025-10-25 18:00:00,0.0400,256,474156
2025-10-25 19:00:00,0.0200,615,473654
2025-10-25 20:00:00,0.0400,382,473799
2025-10-25 21:00:00,0.0300,96,473797
2025-10-25 22:00:00,0.0400,396,474162
2025-10-25 23:00:00,0.0400,436,474598
2025-10-26 00:00:00,0.0100,1689,474015
2025-10-26 01:00:00,0.0300,156,474171
2025-10-26 02:00:00,0.0100,15149,475991
2025-10-26 03:00:00,0.0200,2601,474290
2025-10-26 04:00:00,0.0100,2591,472111
2025-10-26 05:00:00,0.0200,929,473040
2025-10-26 06:00:00,0.0200,515,473555
2025-10-26 07:00:00,0.0200,841,474396
2025-10-26 08:00:00,0.0200,53,474449
2025-10-26 09:00:00,0.0200,48,474493
2025-10-26 10:00:00,0.0200,233,474726
2025-10-26 11:00:00,0.0200,233,474959
2025-10-26 12:00:00,0.0200,598,475557
2025-10-26 13:00:00,0.0100,233,475324
2025-10-26 14:00:00,0.0200,348,475672
2025-10-26 15:00:00,0.0100,10,475672
2025-10-26 16:00:00,0.0100,500,476162
2025-10-26 17:00:00,0.0200,4067,480229
2025-10-26 18:00:00,0.0200,2168,482397
2025-10-26 19:00:00,0.0200,233,482397
2025-10-26 20:00:00,0.0200,1860,482172
2025-10-26 21:00:00,0.0200,9920,482172
2025-10-26 22:00:00,0.0200,513,482172
2025-10-26 23:00:00,0.0100,1906,480545
2025-10-27 00:00:00,0.0200,547,480511
2025-10-27 01:00:00,0.0200,466,480511
2025-10-27 02:00:00,0.0200,513,480511
2025-10-27 03:00:00,0.0200,899,480496
2025-10-27 04:00:00,0.0200,2292,480496
2025-10-27 05:00:00,0.0200,1768,480496
2025-10-27 06:00:00,0.0200,23,480496
2025-10-27 07:00:00,0.0100,7,480489
2025-10-27 08:00:00,,0,480489
2025-10-27 09:00:00,,0,480489
2025-10-27 10:00:00,,0,480489
2025-10-27 11:00:00,0.0200,467,480489
2025-10-27 12:00:00,0.0200,338,480489
2025-10-27 13:00:00,0.0100,250,480489
2025-10-27 14:00:00,0.0200,1335,480289
2025-10-27 15:00:00,0.0200,591,479977
2025-10-27 16:00:00,0.0200,276,479977
2025-10-27 17:00:00,0.0100,12067,468143
2025-10-27 18:00:00,0.0200,598,468033
2025-10-27 19:00:00,0.0200,7190,467846
2025-10-27 20:00:00,0.0200,6798,467534
2025-10-27 21:00:00,0.0200,3352,467534
2025-10-27 22:00:00,0.0200,770,467488
2025-10-27 23:00:00,0.0200,2432,469440
2025-10-28 00:00:00,0.0100,7209,464165
2025-10-28 01:00:00,0.0200,233,464398
2025-10-28 02:00:00,0.0200,6,464404
2025-10-28 03:00:00,0.0100,1307,465225
2025-10-28 04:00:00,0.0200,1795,467000
2025-10-28 05:00:00,0.0200,279,467279
2025-10-28 06:00:00,0.0300,704,467583
2025-10-28 07:00:00,0.0100,1214,468310
2025-10-28 08:00:00,0.0200,93,468403
2025-10-28 09:00:00,,0,468403
2025-10-28 10:00:00,,0,468403
2025-10-28 11:00:00,,0,468403
2025-10-28 12:00:00,0.0200,602,469005
2025-10-28 13:00:00,,0,469005
2025-10-28 14:00:00,0.0100,1187,467818
2025-10-28 15:00:00,0.0200,3800,466372
2025-10-28 16:00:00,0.0100,1888,466418
2025-10-28 17:00:00,0.0200,1840,468008
2025-10-28 18:00:00,0.0200,2791,470447
2025-10-28 19:00:00,0.0200,5427,475874
2025-10-28 20:00:00,0.0200,66,475920
2025-10-28 21:00:00,0.0300,1437,476819
2025-10-28 22:00:00,,0,476819
2025-10-28 23:00:00,0.0200,461,476988
2025-10-29 00:00:00,0.0200,93,477081
2025-10-29 01:00:00,0.0200,3455,480502
2025-10-29 02:00:00,0.0200,3180,482352
2025-10-29 03:00:00,0.0600,4904,485961
2025-10-29 04:00:00,0.0300,436,485961
2025-10-29 05:00:00,0.0300,804,486201
2025-10-29 06:00:00,0.0200,1176,487189
2025-10-29 07:00:00,0.0100,2559,489107
2025-10-29 08:00:00,0.0200,701,489042
2025-10-29 09:00:00,0.0100,1454,489108
2025-10-29 10:00:00,,0,489108
2025-10-29 11:00:00,0.0300,9110,496654
2025-10-29 12:00:00,0.0200,616,497054
2025-10-29 13:00:00,,0,497054
2025-10-29 14:00:00,0.0200,3425,499414
2025-10-29 15:00:00,,0,499414
2025-10-29 16:00:00,0.0200,551,499414
2025-10-29 17:00:00,0.0400,11022,496560
2025-10-29 18:00:00,0.0300,5010,500237
2025-10-29 19:00:00,0.0200,1630,500028
2025-10-29 20:00:00,0.0100,1171,500343
2025-10-29 21:00:00,0.0200,20390,500561
2025-10-29 22:00:00,0.0100,3339,501900
2025-10-29 23:00:00,0.0200,7471,504285
2025-10-30 00:00:00,,0,504285
2025-10-30 01:00:00,0.0200,4001,508286
2025-10-30 02:00:00,0.0100,663,508799
